course_id,name,slug,description,course_status,workload,start_date,primary_languages,subtitle_languages,certificates,partner_ids,partner_count,photo_url,preview_link,is_georestricted,extracted_at
8Z7juCSzEeu1hw7_NRI1RQ,Finanzen für Nicht-Finanzfachleute,finance-for-non-finance-de,"Dieser kurze Kurs gibt einen Überblick über alle wesentlichen Themen, die in einem Finanzkurs auf MBA-Ebene in einem ganzen Semester behandelt werden, jedoch mit einem intuitiveren Ansatz auf einer sehr hohen konzeptionellen Ebene.  Das Ziel dieses Kurses besteht darin, Ihnen einen Plan und einen Rahmen zu geben, wie Finanzfachleute Entscheidungen treffen.

Wir werden die Grundlagen der Finanzbewertung behandeln, den Zeitwert des Geldes, aufgezinste Erträge sowie abgezinste zukünftige Erträge.  ",launched,,1616187426532,de,"ar, fr, pt, ru, tr, en, es",VerifiedCert,13,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/1c/8671a0649011e6b07af9b2acb13442/Finance4NonFinanceSquare.jpg,,False,2026-05-06T11:05:54.097388Z
7vDNcyBwEfCjJgr_y779sQ,Francés Introductorio,frances-introductorio,"El francés, noveno idioma más hablado y oficial en 33 países, es clave en empresas, gobiernos y ONG’s. En este curso adquirirás bases sólidas para comunicarte con francófonos: hablar del clima, pedir en restaurantes o tiendas, y desenvolverte en diversas situaciones. Aprenderás verbos básicos como être y avoir, pronunciación, conjugaciones en presente, pasado y futuro, además de vocabulario esencial como números, colores y expresiones comunes. Contarás con profesores nativos con amplia experienc",launched,5 horas a la semana,1763330459043,es,,VerifiedCert,1489,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/90/12aab00dd04a818334459c291512e6/course_image.png,,False,2026-05-06T11:05:54.097405Z
w6WbWj15Eey2HhKRvGWgpQ,Central Banks and Monetary Policy,central-banks-monetary-policies,"The purpose of this course is to provide you with an understanding of central bank policies and how such policies affect financial markets and the economy. The main aim of this course is to provide you with insights about the macroeconomic relationships between interest rates, inflation, and unemployment that allow you to assess central bank actions and appreciate how this action will affect the economy. The ability to extract relevant information from financial market and economic data about th",launched,,1643064185287,en,"ar, fr, bn, uk, zh-CN, el, it, pt-BR, vi, nl, ko, de, ps, ur, ru, th, id, sv, tr, az, es, hi, ja, kk, fa, hu, pl","VerifiedCert, Specialization",17,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/c4/4e696de2bf47bfb847543d5cfbd73d/Gies_Coursera-icon.png,,False,2026-05-06T11:05:54.097411Z
waqd4rxZEe-LvhIuPUA7nw,Inventory Management,inventory-management-in-tally,"The courseware is designed to equip participants with a profound understanding of Inventory Management. Tally is a revolutionary product which has been created with the objectives of Simplify the Simplest, Greater Flexibility and New Look and Feel, and our course also describes the same. Inventory Management provides a thorough understanding of key concepts and practices essential for effective control and optimization of inventory within organizational settings. The course is designed to equip ",launched,12 hours,1737085050921,en,,VerifiedCert,1144,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/0c/0d956f23434f818ebaa835fccfc2f1/Inventory-Management---first-image.jpg,,False,2026-05-06T11:05:54.097417Z
8UtEZ8uGEeu0Vgq9qoHWjQ,How to Create an Instagram Business Account,how-create-instagram-business-account,"By the end of this project, learners will have an understanding on how to create an Instagram Business account. According to Facebook, “with a business account, you'll be able to access insights that can help you understand who is engaging with your business on Instagram. You also have access to the Professional Dashboard, where you can track your performance, access and discover professional tools, and explore educational information curated by Instagram.”

Note: This course works best for lear",launched,2 hours,1623942564987,en,,"VerifiedCert, Specialization",1342,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/ba/87f4b5aaf047f7befd3ec4618bfae2/solen-feyissa-KWZa42a1kds-unsplash.jpg,,False,2026-05-06T11:05:54.097423Z
8iTq0Tv0EfCvexL6Zx2PNQ,Learn GitHub Flavored Markdown,packt-learn-github-flavored-markdown-apxgp,"This course features Coursera Coach!
A smarter way to learn with interactive, real-time conversations that help you test your knowledge, challenge assumptions, and deepen your understanding as you progress through the course.

Master GitHub Flavored Markdown (GFM) and unlock the ability to create well-structured, readable documents for the web. By the end of this course, you will have hands-on experience with all aspects of Markdown, from formatting text to embedding images, creating links, and ",launched,,1756162512407,en,kk,VerifiedCert,1734,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/07/870282aef54c0b9e7c1cb928ddd04f/skill_image_square.jpg,,False,2026-05-06T11:05:54.097428Z
LQMVqakqEeyjPxJkzIUqCw,Dataflow: Qwik Start - Templates,googlecloud-dataflow-qwik-start-templates-jvtzv,This is a self-paced lab that takes place in the Google Cloud console. This page shows you how to create a streaming pipeline using a Google-Provided Cloud Dataflow template.,launched,30 minutes,1648762891430,en,,VerifiedCert,443,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/04/ee9f8effcf4c81843566f913a9dc36/Logo-Image_GC-Projects.png,,False,2026-05-06T11:05:54.097434Z
f6s8aXQ3EeWIfhKr_WcYsQ,Essential Design Principles for Tableau,dataviz-design,"In this course, you will analyze and apply essential design principles to your Tableau visualizations. This course assumes you understand the tools within Tableau and have some knowledge of the fundamental concepts of data visualization. You will define and examine the similarities and differences of exploratory and explanatory analysis as well as begin to ask the right questions about what’s needed in a visualization. You will assess how data and design work together, including how to choose th",launched,"4 weeks of study, 5-7 hours/week",1477958066273,en,"ar, fr, bn, uz, uk, zh-CN, el, it, pt-BR, vi, nl, ko, or, de, ps, ur, ru, th, id, sv, tr, az, es, hi, ja, kk, fa, hu, pl","VerifiedCert, Specialization",83,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/98/988140490e11e696a2ddf4ae06020f/GettyImages-468838041.jpg,,False,2026-05-06T11:05:54.097440Z
sfS6cvGHEfCkqwr_6Yow9Q,"Transform Data: Cleanse, Encode, Validate",transform-data-cleanse-encode-validate,"This course teaches you how to transform real-world datasets into reliable analytical assets through practical, reproducible data-cleaning techniques. You’ll learn how to evaluate categorical features and select optimal encoding strategies, measure and document data quality, and apply effective approaches to handle missing values. Using Python and pandas, you'll practice assessing cardinality, implementing target encoding, validating completeness with Great Expectations, and building transparent",launched,,1772641018707,en,,"VerifiedCert, Specialization",1342,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/2d/a5a96e60154209b44e6b9ad6c4067c/Kasi.png,,False,2026-05-06T11:05:54.097446Z
NDBJAUWDEeWbNhIvIryYow,Investment Management in an Evolving and Volatile World by HEC Paris and AXA Investment Managers,investment-management,"Have you ever wanted to invest in financial markets, but were always afraid that you didn’t have the proper tools or knowledge to make informed decisions? Have you ever wondered how investment management companies operate and what fund managers do? AXA Investment Managers, in partnership with HEC Paris, will introduce you to the most important ideas and concepts in investment management, to help you better understand your financial future.

This course will enable you to:
•	Define what type of i",launched,"4 weeks of study, 2-3 hours/week",1460388417894,en,"ar, fr, bn, uk, zh-CN, el, it, pt-BR, vi, nl, ko, de, ps, ur, ru, th, id, sv, tr, az, es, hi, ja, kk, fa, hu, pl",VerifiedCert,161,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/7d/af9a80b9f311e596ddffa17da4aea1/06_1_mooc_1200x1200.jpg,,False,2026-05-06T11:05:54.097452Z
TSmuVvFqEfChsgr_6RR40Q,Adobe Experience Manager Use Cases and Benefits,adobe-experience-manager-use-cases-and-benefits,"By completing this course, you’ll learn how Adobe Experience Manager (AEM) is used to create meaningful, high‑impact digital experiences across industries. You’ll explore common use cases for AEM Sites, Assets, Forms, and Edge Delivery Services, and understand the business value these capabilities deliver when implemented effectively.

This course gives you a practical view of how organizations use AEM to streamline content operations, accelerate publishing, personalize customer journeys, and su",launched,2 hours,1776885270738,en,,"VerifiedCert, Specialization",2984,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/07/981cc063bc40a8807f4d752168e911/AdobeLogo.png,,False,2026-05-06T11:05:54.097463Z
9YqxqpCGEfCNOA4OvopBdw,Machine Learning with Python: Build & Optimize,machine-learning-python-build-optimize,"By the end of this course, learners will be able to build, evaluate, and optimize machine learning models using Python. They will develop the ability to preprocess data with NumPy and Pandas, visualize insights using Matplotlib, and implement workflows with scikit-learn pipelines. Learners will apply regression, classification, clustering, and dimensionality reduction techniques to real-world datasets, while mastering hyperparameter tuning for improved model performance.

This course is designed",launched,,1760651923048,en,hu,"VerifiedCert, Specialization",1501,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/6e/2be073ac3e47f8ae6220e715c3b1b7/477.1.jpg,,False,2026-05-06T11:05:54.097469Z
Pxw2CpOcEfCnbQr_8XAuZw,ChatGPT Clone using React.js,packt-chatgpt-clone-using-react-js-feurm,"This course features Coursera Coach!

A smarter way to learn with interactive, real-time conversations that help you test your knowledge, challenge assumptions, and deepen your understanding as you progress through the course.
In this hands-on course, you will build a powerful AI chatbot application using React.js. Starting with an introduction to the fundamentals of React, you'll explore components, props, and state management—essential skills for any web developer. As you progress, you'll dive",launched,,1760625120712,en,,VerifiedCert,1734,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/0a/48731b004e4fa2be45ddd94dde380a/skill_image_square.jpg,,False,2026-05-06T11:05:54.097475Z
pROf0k-oEe2bJApRrwt-kw,Health Equity Research & Practice: Local & Global Lessons,local-and-global-best-practices-in-health-equity-research,"This course introduces students to the local and global lessons in health equity research and practice, covering topics such as the effects of structural drivers and systems of power on health equity and inequities in reproductive health and immigrant health. This course then goes on to apply these lessons to health equity research projects in settings around the world. Through exploration of global interventions, learners will be prepared to take on health disparities in their local communities",launched,,1690435390766,en,,VerifiedCert,8,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/eb/51d4f7e9f94208b83ee2ec4e2dc525/MOOC_HealthEquity-Icon2_Ryan4.png,,False,2026-05-06T11:05:54.097481Z
XpseBGDgEfCy5w726iKh0Q,Linux Foundation Certified System Administrator (LFCS): Unit 2,pearson-linux-foundation-certified-system-administrator-lfcs-complete-vide-us8uc,"This course delves into the critical aspects of Linux permission management, user and group administration, and storage management. Begin by understanding the foundational read, write, and execute permissions, and advance to mastering SUID, SGID, and sticky bits for specialized scenarios. Gain comprehensive skills in managing users and groups, essential for setting permissions and maintaining security. Explore storage management essentials, including partitioning, file systems, and mounting tech",launched,2 hours 18 minutes,1753967238725,en,en,"VerifiedCert, Specialization",1842,1,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/be/58ccf10b8a4623ab1b4992d16adb34/CSRA_CVR_43.jpg,,False,2026-05-06T11:05:54.097487Z
